epoch,categorical_accuracy,loss,lr,val_1-shot_3-way_acc,val_loss
27,0.3506666666666667,1.1039684893438582,0.001,0.28,1.1186743964444195
28,0.36266666666666664,1.0980963578396212,0.001,0.3333333333333333,1.120894694121212
29,0.3559999999999999,1.1077006970186636,0.001,0.32,1.1559817096775247
30,0.3906666666666666,1.099996017771914,0.001,0.36,1.1058613953433374
31,0.38666666666666666,1.1059898082039932,0.001,0.37333333333333335,1.1192750570502896
32,0.3453333333333334,1.1070722478393265,0.001,0.3466666666666667,1.108818299484644
33,0.3706666666666667,1.0961509907046485,0.001,0.3,1.1364035817194613
34,0.3573333333333334,1.0991821602293141,0.001,0.3333333333333333,1.1141469849047412
35,0.3666666666666667,1.0996430598068185,0.001,0.37333333333333335,1.0995333752631822
36,0.3653333333333334,1.0963581956911126,0.001,0.37333333333333335,1.1446268027095317
37,0.3639999999999998,1.096713887440788,0.001,0.34,1.1250099288921829
38,0.3733333333333334,1.0959596267215113,0.001,0.34,1.1066617571790949
39,0.36,1.1046435845578486,0.001,0.3466666666666667,1.118408369646264
40,0.3493333333333334,1.0957191036336638,0.0005,0.3466666666666667,1.0962798219476737
41,0.3760000000000001,1.0923346465257733,0.0005,0.4,1.1015945636112996
42,0.3706666666666667,1.092636161848575,0.0005,0.3333333333333333,1.114100891248158
43,0.3666666666666667,1.0928968872034728,0.0005,0.35333333333333333,1.113122633338504
44,0.38533333333333336,1.0964684404991734,0.0005,0.38666666666666666,1.0918829814576745
45,0.33733333333333343,1.101811990932302,0.0005,0.3466666666666667,1.0983329214334565
46,0.34,1.0956317033465681,0.0005,0.38666666666666666,1.1336578896553182
47,0.3733333333333334,1.0993088065965686,0.0005,0.37333333333333335,1.1014873666944787
48,0.37866666666666665,1.088566337085031,0.0005,0.36,1.1021650860739356
49,0.38666666666666666,1.0959898995235613,0.0005,0.30666666666666664,1.1468982957035825
50,0.36933333333333335,1.1051264542098398,0.0005,0.32666666666666666,1.1127114094474886
51,0.3773333333333334,1.0884116081134703,0.0005,0.34,1.108334087819218
52,0.344,1.096706069651566,0.0005,0.41333333333333333,1.0916857261555806
53,0.35333333333333333,1.1011245472194298,0.0005,0.35333333333333333,1.0959983926009913
54,0.36133333333333334,1.09259085611839,0.0005,0.37333333333333335,1.1160428757686793
55,0.3679999999999999,1.0933507872393584,0.0005,0.34,1.0901552501399834
56,0.3586666666666665,1.0953460303320064,0.0005,0.32,1.1362080714143232
57,0.3680000000000001,1.0912783517866556,0.0005,0.36,1.1164970135663939
58,0.3586666666666667,1.097700954206354,0.0005,0.36666666666666664,1.0972445012022634
59,0.3706666666666667,1.0938393873273693,0.0005,0.37333333333333335,1.0944165165030673
60,0.34400000000000014,1.0998719835579234,0.0005,0.38666666666666666,1.1030126785303396
61,0.35733333333333334,1.093011834301913,0.0005,0.3466666666666667,1.0933426346938155
62,0.38933333333333325,1.0900844979874837,0.0005,0.36,1.1269254759075216
63,0.3466666666666666,1.0987219522231733,0.0005,0.34,1.1006909354803216
64,0.37200000000000005,1.0884856537484788,0.0005,0.32,1.1302232466374125
65,0.3746666666666668,1.0939377899827496,0.0005,0.38,1.0820817743143092
66,0.384,1.0909751261888285,0.0005,0.41333333333333333,1.0939643571520372
67,0.37866666666666654,1.0903339861199328,0.0005,0.32666666666666666,1.097749340063999
68,0.33733333333333343,1.0998177706307464,0.0005,0.35333333333333333,1.0986154592453192
69,0.3680000000000001,1.096269402019837,0.0005,0.30666666666666664,1.1221276945165493
70,0.3586666666666667,1.121791288483993,0.0005,0.4,1.1660735100912105
71,0.34533333333333344,1.1039930844006862,0.0005,0.32,1.1099864751634338
72,0.3893333333333333,1.0963658838801364,0.0005,0.34,1.1120477728969027
73,0.36133333333333345,1.0944412081431303,0.0005,0.36,1.1192525030183151
74,0.3653333333333333,1.092738075131455,0.0005,0.30666666666666664,1.115122136748818
75,0.376,1.0910886879237751,0.0005,0.36,1.1292708150279027
76,0.3906666666666665,1.093063526391349,0.0005,0.3,1.1349019842541945
77,0.38533333333333325,1.100363535693645,0.0005,0.4266666666666667,1.1141641166331928
78,0.3999999999999999,1.0792809845612579,0.0005,0.42,1.1113563627647949
79,0.35600000000000004,1.1062503295321988,0.0005,0.3466666666666667,1.1105156438475485
80,0.36800000000000005,1.093906192169128,0.00025,0.3466666666666667,1.1056031293289241
81,0.36666666666666664,1.0895488384833414,0.00025,0.38,1.0803602285041782
82,0.37866666666666665,1.0919362463011626,0.00025,0.36,1.1285013770205004
83,0.3879999999999999,1.0828762578294855,0.00025,0.4,1.1029618709013358
84,0.38,1.0888785738879947,0.00025,0.2866666666666667,1.1252377307318222
85,0.36133333333333345,1.0923182989812374,0.00025,0.37333333333333335,1.1117979184724016
86,0.3573333333333335,1.1099035526910088,0.00025,0.38,1.100094366585422
87,0.3906666666666666,1.0854979923832313,0.00025,0.4,1.0904774994888748
88,0.39733333333333315,1.0767425384372011,0.00025,0.34,1.1225786569404015
89,0.38933333333333325,1.0853843984255205,0.00025,0.4066666666666667,1.09951929835995
90,0.36933333333333335,1.0829363182055618,0.00025,0.35333333333333333,1.1937740473969842
91,0.37066666666666664,1.0848165583779492,0.00025,0.4,1.1342279038305825
92,0.3666666666666665,1.0901945439787635,0.00025,0.42,1.1178260462700058
93,0.4013333333333332,1.0841386025130646,0.00025,0.36666666666666664,1.111668158194382
94,0.4013333333333333,1.089461538816615,0.00025,0.4,1.0871245365611717
95,0.3786666666666666,1.090994531879954,0.00025,0.36666666666666664,1.147220831486208
96,0.3839999999999999,1.0873903221246666,0.00025,0.38666666666666666,1.091579277194457
97,0.38933333333333336,1.084429901803761,0.00025,0.37333333333333335,1.1072420390839057
98,0.3933333333333332,1.0843833822401743,0.00025,0.34,1.105474455893848
99,0.36400000000000005,1.0917804857510167,0.00025,0.3466666666666667,1.1158315188674262
100,0.3746666666666667,1.0813003713955367,0.00025,0.37333333333333335,1.104993436806983
101,0.39599999999999996,1.0804739847843656,0.00025,0.37333333333333335,1.1160804088946923
102,0.38400000000000006,1.0822456181984672,0.00025,0.38,1.0800889580649078
103,0.3973333333333332,1.0726390329188469,0.00025,0.35333333333333333,1.115279178796238
104,0.41199999999999987,1.0720298218383806,0.00025,0.32,1.1252457945181729
105,0.3746666666666666,1.0853546760546884,0.00025,0.3466666666666667,1.1004693959971468
106,0.4133333333333332,1.080577787995773,0.00025,0.4,1.1296229735272538
107,0.37199999999999994,1.0944904270797047,0.00025,0.38666666666666666,1.1000723486976922
108,0.41066666666666657,1.0616883701469537,0.00025,0.3933333333333333,1.1238498755237682
109,0.3813333333333333,1.0902544595858186,0.00025,0.38,1.1108286854600389
110,0.41999999999999993,1.0808097072726524,0.00025,0.34,1.1168035574432733
111,0.3679999999999999,1.082419473346292,0.00025,0.36,1.1176713426857576
112,0.3799999999999998,1.0838902161863921,0.00025,0.36666666666666664,1.13923638191101
113,0.3853333333333332,1.0787367434748698,0.00025,0.38666666666666666,1.1216803609992334
114,0.37866666666666654,1.0820920547348287,0.00025,0.3933333333333333,1.100458573246759
115,0.3933333333333333,1.0768077418453914,0.00025,0.31333333333333335,1.11419256032224
116,0.368,1.093357610838166,0.00025,0.36666666666666664,1.1105090088824932
117,0.4039999999999999,1.0709166194275288,0.00025,0.4066666666666667,1.0902461591521644
118,0.3919999999999999,1.075274191130105,0.00025,0.36,1.0917812770858677
119,0.38400000000000006,1.0974127080184815,0.00025,0.3933333333333333,1.1377082346694367
120,0.3999999999999999,1.0795658741036178,0.000125,0.32,1.1829034664512685
121,0.40533333333333327,1.0636919928172803,0.000125,0.35333333333333333,1.1557162036744106
122,0.41999999999999993,1.0675026893444568,0.000125,0.34,1.1443096619101634
123,0.41466666666666646,1.0651690840162724,0.000125,0.4266666666666667,1.0671491803027033
124,0.4186666666666666,1.074014778715526,0.000125,0.36666666666666664,1.100780477871072
125,0.40266666666666656,1.068213011704024,0.000125,0.42,1.1042603040352088
126,0.3893333333333333,1.0735578845158924,0.000125,0.43333333333333335,1.0842839530403268
127,0.3906666666666666,1.070419400476875,0.000125,0.38666666666666666,1.1057926177329513
128,0.4173333333333333,1.065429099132887,0.000125,0.36666666666666664,1.1402428181813724
129,0.41333333333333333,1.0703699297170965,0.000125,0.3333333333333333,1.1438759903721214
130,0.3893333333333333,1.0835623647011892,0.000125,0.38,1.1431803689170856
131,0.43866666666666676,1.0633474560824334,0.000125,0.35333333333333333,1.1486584411228127
132,0.364,1.0783871559864247,0.000125,0.37333333333333335,1.1014538560130414
133,0.4266666666666665,1.0541448027423925,0.000125,0.41333333333333333,1.0998627981123834
134,0.38133333333333325,1.0798492260620625,0.000125,0.36666666666666664,1.0797318546769907
135,0.41066666666666657,1.07462632059958,0.000125,0.3933333333333333,1.1160976705826935
136,0.4546666666666666,1.0529456944132378,0.000125,0.24666666666666667,1.1807480820118177
137,0.3880000000000001,1.0784288193581637,0.000125,0.3933333333333333,1.1022241118163283
138,0.44533333333333325,1.040853457646583,0.000125,0.3466666666666667,1.1816645216448205
139,0.46533333333333343,1.0241194588374314,0.000125,0.3466666666666667,1.1497715790080252
140,0.40666666666666673,1.0736348122533403,0.000125,0.43333333333333335,1.1025692568255108
141,0.43066666666666653,1.058316720829795,0.000125,0.37333333333333335,1.1491238952625409
142,0.40666666666666673,1.057820811408217,0.000125,0.35333333333333333,1.1073828691351626
143,0.43733333333333313,1.055134431070881,0.000125,0.41333333333333333,1.1257872764318397
144,0.43333333333333335,1.0412417786952328,0.000125,0.38666666666666666,1.089679437609726
145,0.4186666666666666,1.0556129148083464,0.000125,0.3333333333333333,1.1367317285471494
146,0.4386666666666666,1.047282361368081,0.000125,0.38,1.129590825924654
147,0.4093333333333332,1.0513957508300542,0.000125,0.28,1.144158798279042
148,0.4626666666666665,1.0365699311885606,0.000125,0.38,1.1564315471853825
149,0.4626666666666667,1.0122329936305958,0.000125,0.34,1.1623614991728342
150,0.43466666666666676,1.0504543676704405,0.000125,0.4066666666666667,1.0878434677324762
151,0.4359999999999998,1.0483467758817853,0.000125,0.36,1.1535130038528796
152,0.45599999999999985,1.0246748186442487,0.000125,0.36,1.1517286821845603
153,0.48399999999999976,1.020884722398518,0.000125,0.4066666666666667,1.1309007604040007
154,0.40933333333333344,1.0524494273305909,0.000125,0.38666666666666666,1.0971890113368283
155,0.4399999999999998,1.0463206524126019,0.000125,0.38666666666666666,1.1269924368470414
156,0.4093333333333332,1.0581376397265578,0.000125,0.32666666666666666,1.170262814853036
157,0.4199999999999999,1.0471352118803023,0.000125,0.34,1.1605190188364203
158,0.43066666666666664,1.0533504253984503,0.000125,0.3933333333333333,1.1147061958993492
159,0.4000000000000001,1.0504457042354671,0.000125,0.31333333333333335,1.141444911800752
160,0.4226666666666666,1.05961782200474,6.25e-05,0.36666666666666664,1.1697682538824212
161,0.4546666666666666,1.038205805761104,6.25e-05,0.3,1.1775753312743513
162,0.4159999999999999,1.0585064065244556,6.25e-05,0.4,1.1154935758562499
163,0.46266666666666656,1.0203057030681129,6.25e-05,0.4066666666666667,1.134954723624291
164,0.4586666666666667,1.0126298661735773,6.25e-05,0.37333333333333335,1.1409735512872776
165,0.4799999999999999,1.0003645261519238,6.25e-05,0.4,1.1305057322021257
166,0.4653333333333333,1.0361138244824653,6.25e-05,0.4266666666666667,1.133187539089916
167,0.4746666666666667,1.0224980336962832,6.25e-05,0.41333333333333333,1.1111596821203191
168,0.41466666666666663,1.042949564044869,6.25e-05,0.36,1.125496706629329
169,0.48800000000000004,0.9864373414499412,6.25e-05,0.44666666666666666,1.1234965216320452
170,0.47733333333333333,1.0033152181792762,6.25e-05,0.37333333333333335,1.1427506484851673
171,0.4813333333333333,0.9952596327641915,6.25e-05,0.3466666666666667,1.260478044908898
172,0.48,1.0041157419097313,6.25e-05,0.38666666666666666,1.1716874981763508
173,0.4760000000000002,0.9994140112959243,6.25e-05,0.36,1.1732818724744674
174,0.46133333333333354,1.01208058584723,6.25e-05,0.32666666666666666,1.1607710760570875
175,0.47066666666666657,1.019650602743833,6.25e-05,0.4066666666666667,1.1439941686897142
176,0.47600000000000015,1.0283736392638783,6.25e-05,0.32,1.2164246162616363
177,0.48266666666666674,0.9833455563800306,6.25e-05,0.32,1.2597598554976512
178,0.4786666666666665,1.004929663992825,6.25e-05,0.4066666666666667,1.1124887175625024
179,0.5013333333333335,0.9977426178508485,6.25e-05,0.31333333333333335,1.163596700785891
180,0.4813333333333333,1.017324661619736,6.25e-05,0.38666666666666666,1.1335716312613688
181,0.45199999999999996,1.0327088490288345,6.25e-05,0.38666666666666666,1.1228493689712515
182,0.48266666666666674,1.011441097826311,6.25e-05,0.3466666666666667,1.2122593129498254
183,0.5000000000000001,1.000331724921376,6.25e-05,0.3933333333333333,1.1620430405479367
184,0.45199999999999996,1.017965023734529,6.25e-05,0.26666666666666666,1.1920027707433247
185,0.4626666666666665,1.0187960465107588,6.25e-05,0.41333333333333333,1.1228803883802936
186,0.5053333333333332,0.9781544087757488,6.25e-05,0.32,1.2432003916949106
187,0.5013333333333331,1.0099440314967603,6.25e-05,0.25333333333333335,1.2388880998544318
188,0.5173333333333333,0.9699891486470613,6.25e-05,0.38,1.2025117183184229
189,0.47599999999999987,1.0224298130994862,6.25e-05,0.34,1.1477012104985127
190,0.504,0.969112413794117,6.25e-05,0.4266666666666667,1.1826065763833893
191,0.5106666666666669,0.9684669633803403,6.25e-05,0.3333333333333333,1.1916656199608653
192,0.4893333333333334,0.9702440037766635,6.25e-05,0.3333333333333333,1.224430716206172
193,0.5200000000000002,0.9578006625402115,6.25e-05,0.38666666666666666,1.175614525250799
194,0.4946666666666666,0.9930241284640526,6.25e-05,0.36,1.2561352538553097
195,0.5266666666666668,0.9434644479680155,6.25e-05,0.2866666666666667,1.294639993617607
196,0.49599999999999994,0.9839947460893772,6.25e-05,0.38666666666666666,1.1342877728711305
197,0.4786666666666665,0.9969190973947977,6.25e-05,0.30666666666666664,1.1688238978972212
198,0.5000000000000001,0.9952638032307098,6.25e-05,0.32666666666666666,1.2707266108320527
199,0.4893333333333332,0.9802006290073091,6.25e-05,0.2866666666666667,1.2494686779329092
200,0.49733333333333335,0.9910098727679365,3.125e-05,0.4,1.1356035054777114
201,0.5426666666666664,0.9450159128122135,3.125e-05,0.42,1.2022930813602846
202,0.5133333333333333,0.9860488083320553,3.125e-05,0.38666666666666666,1.1772550278823235
203,0.49733333333333357,0.9806439710522636,3.125e-05,0.32666666666666666,1.1676014730440074
204,0.52,0.9257950906829684,3.125e-05,0.3333333333333333,1.2602826960389544
205,0.5253333333333332,0.9450179217405446,3.125e-05,0.38,1.222204646058136
206,0.5253333333333332,0.961123029334034,3.125e-05,0.36666666666666664,1.1852194350418341
207,0.49733333333333335,0.9661578416478289,3.125e-05,0.38,1.173450331782746
208,0.5506666666666667,0.9423179249029916,3.125e-05,0.36666666666666664,1.263451541074007
209,0.5053333333333334,0.9743912212380289,3.125e-05,0.38666666666666666,1.1665273634730051
210,0.54,0.9635470240805563,3.125e-05,0.3466666666666667,1.2566013379092356
211,0.5173333333333334,0.9750203146967981,3.125e-05,0.38,1.152151155963439
212,0.5413333333333333,0.9718823441184768,3.125e-05,0.2733333333333333,1.2604535214246229
213,0.5693333333333334,0.9158151363371335,3.125e-05,0.35333333333333333,1.2160530489711145
214,0.5133333333333333,0.974975527805396,3.125e-05,0.32,1.230231008372993
215,0.5173333333333334,0.9578849762250643,3.125e-05,0.41333333333333333,1.117755819598232
216,0.5439999999999999,0.9565249823536377,3.125e-05,0.36666666666666664,1.1501638620968397
217,0.49999999999999967,0.9513767972675775,3.125e-05,0.38666666666666666,1.2204303200282751
218,0.5000000000000001,0.9480831680785967,3.125e-05,0.3333333333333333,1.1743268732849925
219,0.5120000000000001,0.943542656140727,3.125e-05,0.31333333333333335,1.240607671757804
220,0.5506666666666669,0.9245761896582129,3.125e-05,0.4066666666666667,1.2482268280405593
221,0.5320000000000003,0.9294061405644867,3.125e-05,0.3333333333333333,1.232190131437658
222,0.5133333333333333,0.9599804651112588,3.125e-05,0.38666666666666666,1.2024999841501827
223,0.528,0.9440300666081494,3.125e-05,0.4533333333333333,1.1139048684412889
224,0.5546666666666666,0.9499204010903926,3.125e-05,0.4,1.2313475067758348
225,0.4973333333333334,0.9750800427164128,3.125e-05,0.36666666666666664,1.1821563900955723
226,0.5480000000000002,0.9279427073107517,3.125e-05,0.36,1.209897018619253
227,0.5920000000000001,0.9128237063248688,3.125e-05,0.34,1.2720637988639192
228,0.5079999999999998,0.962637889948848,3.125e-05,0.38666666666666666,1.2088370229953367
229,0.5306666666666667,0.9667825246918562,3.125e-05,0.3333333333333333,1.264971394788736
230,0.5133333333333333,0.9539563926782761,3.125e-05,0.3333333333333333,1.2085001828868507
231,0.5213333333333334,0.9558546332346025,3.125e-05,0.37333333333333335,1.2821873340410206
232,0.5680000000000001,0.8973325415343318,3.125e-05,0.36666666666666664,1.2178014924114116
233,0.504,0.9750665899064276,3.125e-05,0.34,1.2419346275508687
234,0.5066666666666666,0.9721062432986604,3.125e-05,0.36666666666666664,1.146966555700253
235,0.5586666666666669,0.9240337956098728,3.125e-05,0.35333333333333333,1.3119405739348222
236,0.528,0.9538276764495318,3.125e-05,0.32666666666666666,1.2888212240698054
237,0.5186666666666666,0.9249167076281107,3.125e-05,0.32,1.2742295816573794
238,0.570666666666667,0.9065781055541321,3.125e-05,0.37333333333333335,1.3179812217296065
239,0.54,0.9302440255122885,3.125e-05,0.37333333333333335,1.1871053853482307
240,0.552,0.9436088918025385,1.5625e-05,0.3933333333333333,1.3036974038272187
241,0.5840000000000002,0.892322724586811,1.5625e-05,0.3466666666666667,1.253937968703636
242,0.58,0.8858990534389768,1.5625e-05,0.38,1.228679669071793
243,0.5253333333333332,0.9613827050505379,1.5625e-05,0.32666666666666666,1.2888743567864813
244,0.5893333333333335,0.9049458973376217,1.5625e-05,0.37333333333333335,1.3459431115289229
245,0.54,0.9352753261365787,1.5625e-05,0.35333333333333333,1.2116323400576263
246,0.5760000000000004,0.8850371885094255,1.5625e-05,0.4066666666666667,1.2289319916002863
247,0.5479999999999999,0.9008838256160929,1.5625e-05,0.46,1.1929699696654503
248,0.5053333333333332,0.9493539053732644,1.5625e-05,0.36,1.1977292875143808
249,0.548,0.9133438428015569,1.5625e-05,0.38,1.1379628130542108
250,0.5506666666666667,0.9241912851254587,1.5625e-05,0.30666666666666664,1.2688264402728346
251,0.5320000000000001,0.9563432080680689,1.5625e-05,0.4,1.1611973523320835
252,0.5720000000000001,0.8949941751491194,1.5625e-05,0.30666666666666664,1.3433614166448071
253,0.5666666666666665,0.8994043613465509,1.5625e-05,0.44,1.1671034794759478
254,0.5733333333333335,0.8644046431049748,1.5625e-05,0.36666666666666664,1.3423830119427733
255,0.5346666666666668,0.9409100473509762,1.5625e-05,0.3933333333333333,1.2819433978686203
256,0.5573333333333332,0.9133531312608015,1.5625e-05,0.44,1.3016831886595033
257,0.5826666666666669,0.8774609744898063,1.5625e-05,0.3933333333333333,1.3235756231748703
258,0.5279999999999999,0.9649060693592468,1.5625e-05,0.37333333333333335,1.2679173068308467
259,0.5826666666666669,0.8821017266850092,1.5625e-05,0.4066666666666667,1.236931462662052
260,0.556,0.9125560894198661,1.5625e-05,0.37333333333333335,1.2851083144782287
261,0.528,0.9273677657880627,1.5625e-05,0.4066666666666667,1.190330607018605
262,0.5560000000000003,0.8869771519697335,1.5625e-05,0.3933333333333333,1.2377147353764995
263,0.5546666666666666,0.9461650443910709,1.5625e-05,0.26666666666666666,1.3379798899527666
264,0.5573333333333335,0.9251428714063326,1.5625e-05,0.4066666666666667,1.261236605187557
265,0.5680000000000001,0.8907766584220999,1.5625e-05,0.3466666666666667,1.2559829595608745
266,0.5720000000000003,0.8878927497238979,1.5625e-05,0.38,1.3101713646158482
267,0.5053333333333334,0.9682232361740085,1.5625e-05,0.29333333333333333,1.2627240731605451
268,0.5173333333333335,0.9740153430979922,1.5625e-05,0.4066666666666667,1.1820737538558959
269,0.5786666666666669,0.9026520464963093,1.5625e-05,0.32666666666666666,1.2687488838173469
270,0.56,0.8999683062532224,1.5625e-05,0.41333333333333333,1.3083640610936766
271,0.5826666666666668,0.8726075155700107,1.5625e-05,0.4066666666666667,1.243587852492195
272,0.5680000000000001,0.9210127789619142,1.5625e-05,0.37333333333333335,1.2298616156676165
273,0.6066666666666669,0.8476191161029092,1.5625e-05,0.35333333333333333,1.276762932636491
274,0.5893333333333334,0.9004142276426621,1.5625e-05,0.32666666666666666,1.2243912029644752
275,0.5306666666666665,0.9229340047038473,1.5625e-05,0.36666666666666664,1.3783222907847703
276,0.5666666666666668,0.902335096826743,1.5625e-05,0.32666666666666666,1.2813000574474858
277,0.5600000000000005,0.9075964071385912,1.5625e-05,0.3333333333333333,1.3863010332230468
278,0.5426666666666666,0.9289087940794052,1.5625e-05,0.34,1.2759734838627947
279,0.6080000000000003,0.8913757788528868,1.5625e-05,0.3933333333333333,1.2396454421762002
280,0.542666666666667,0.9100766623805615,7.8125e-06,0.32666666666666666,1.262177415914726
281,0.5693333333333336,0.9177331190024861,7.8125e-06,0.37333333333333335,1.2629311814873185
282,0.5346666666666667,0.9402623307831394,7.8125e-06,0.36,1.2420963120820359
283,0.566666666666667,0.8668390384089503,7.8125e-06,0.34,1.322864477155041
284,0.5520000000000002,0.9035548251045212,7.8125e-06,0.37333333333333335,1.3707289997600118
285,0.5720000000000002,0.9077064300927024,7.8125e-06,0.36,1.2579891977354516
286,0.5800000000000002,0.9002238161277802,7.8125e-06,0.35333333333333333,1.3559498563949426
287,0.5826666666666669,0.8662024792430433,7.8125e-06,0.37333333333333335,1.262875260469356
288,0.5533333333333335,0.9017840420892604,7.8125e-06,0.36666666666666664,1.1581751112226446
289,0.5813333333333334,0.8806510419366268,7.8125e-06,0.38666666666666666,1.274776570088684
290,0.5773333333333336,0.8851369233811189,7.8125e-06,0.46,1.2103159207769913
291,0.5239999999999999,0.9411687289599945,7.8125e-06,0.30666666666666664,1.32226996106331
292,0.552,0.9208086819965238,7.8125e-06,0.3,1.2982016834900518
293,0.5786666666666668,0.8915983971893523,7.8125e-06,0.32,1.423023674968476
294,0.5760000000000004,0.8896845076815428,7.8125e-06,0.4066666666666667,1.2584724339788553
295,0.5733333333333335,0.9144837924962114,7.8125e-06,0.38666666666666666,1.2458658296885303
296,0.5653333333333336,0.8982188870661498,7.8125e-06,0.37333333333333335,1.4110899453031471
297,0.5613333333333336,0.9059847520512423,7.8125e-06,0.32,1.2957492101779267
298,0.5813333333333335,0.8778865614029564,7.8125e-06,0.4,1.3259647826681122
299,0.5853333333333333,0.8902184764567193,7.8125e-06,0.32666666666666666,1.3038344631605006
300,0.5680000000000003,0.8964165135489697,7.8125e-06,0.42,1.2465845985796968
301,0.5746666666666669,0.9181977604086571,7.8125e-06,0.35333333333333333,1.2985632993757656
302,0.5346666666666665,0.9238702925691546,7.8125e-06,0.42,1.1572432571162163
303,0.6053333333333337,0.8516835236529658,7.8125e-06,0.4,1.237781980706867
304,0.5773333333333333,0.8837323377229772,7.8125e-06,0.3333333333333333,1.30283528749842
305,0.5506666666666665,0.9136679336397862,7.8125e-06,0.3466666666666667,1.2659147898117833
306,0.5573333333333335,0.9179368924932321,7.8125e-06,0.37333333333333335,1.2726014506168932
307,0.5493333333333333,0.8979833807308516,7.8125e-06,0.38,1.2615621499909055
308,0.5666666666666667,0.8930197347721418,7.8125e-06,0.3333333333333333,1.300716576567373
309,0.5866666666666669,0.8812488397230634,7.8125e-06,0.38,1.351309579008079
310,0.5733333333333335,0.9007791008643153,7.8125e-06,0.3,1.284140945686622
311,0.5946666666666667,0.8631834219831324,7.8125e-06,0.36,1.2375325853721106
312,0.5706666666666668,0.8621164865163935,7.8125e-06,0.3466666666666667,1.220999393235575
313,0.5773333333333336,0.85391868084094,7.8125e-06,0.31333333333333335,1.3728745966853124
314,0.5640000000000001,0.9135439201251511,7.8125e-06,0.44,1.2658576847949499
315,0.6040000000000001,0.8682788543805975,7.8125e-06,0.4066666666666667,1.2675904423850677
316,0.6000000000000001,0.8935568951235798,7.8125e-06,0.38,1.3384437270024154
317,0.5773333333333336,0.8751917223066122,7.8125e-06,0.34,1.3486065368924882
318,0.5573333333333335,0.9124987687640705,7.8125e-06,0.36666666666666664,1.2514550826282531
319,0.6120000000000003,0.8604695132503443,7.8125e-06,0.3933333333333333,1.4267345832291662
320,0.5640000000000002,0.9130578218155574,3.90625e-06,0.42,1.2891382768666388
321,0.5813333333333335,0.8960982940996852,3.90625e-06,0.38666666666666666,1.3378573305605732
322,0.564,0.8861308725885183,3.90625e-06,0.4066666666666667,1.2675636495235378
323,0.5893333333333335,0.8811254928974033,3.90625e-06,0.35333333333333333,1.3558585102267244
324,0.5559999999999999,0.8991488313621179,3.90625e-06,0.35333333333333333,1.3715837761203191
325,0.5666666666666669,0.8804192023267826,3.90625e-06,0.38666666666666666,1.2741707067002397
326,0.5733333333333337,0.8789629683066866,3.90625e-06,0.41333333333333333,1.280646991311018
327,0.5920000000000002,0.8689326287896075,3.90625e-06,0.36,1.340783799676359
328,0.5560000000000003,0.9164620987538099,3.90625e-06,0.32,1.3606237203307188
329,0.5880000000000003,0.8657906007142887,3.90625e-06,0.37333333333333335,1.2911661774655359
330,0.54,0.9081213507978271,3.90625e-06,0.3333333333333333,1.2457309197386053
331,0.5826666666666669,0.8691073625214378,3.90625e-06,0.38,1.267765042478748
332,0.516,0.9553478238604225,3.90625e-06,0.38,1.2850342683381333
333,0.6213333333333334,0.8327253389916074,3.90625e-06,0.35333333333333333,1.3897298866185084
334,0.6053333333333336,0.8326572885010904,3.90625e-06,0.38666666666666666,1.3258600707561405
